Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
BCL2L13;MTCH2	Null	Null	0
ID2;TCF3;ID4;ID1;MSGN1	9.63833519824e-07	0.013496855662374846	14
RANBP10;DHPS	Null	Null	0
ACADL;MTHFD2	0.0313170727418	0.035185055278949995	2
SLC7A1;SLC20A1	0.00424792603166	0.013158411033323334	3
CASKIN2;BZW1	Null	Null	0
RPAP2;RECQL5	Null	Null	0
TRHR;SLC39A2	0.0499622784796	0.0499622784796	2
DES;SYNC;SYNM;NES	1.24519212507e-06	0.017347581604590847	6
SATB2;SATB1	0.00327126477077	0.0211024387568175	4
HOMEZ;PRR13	0.0370188223986	0.04098694838576667	3
TNK2;ERRFI1	0.00425737892733	0.00425737892733	1
ZFYVE26;TTC28	0.0499622784796	0.0499622784796	1
PHYHIPL;DPYSL5;DPYSL4;DPYSL2;CRMP1;DPYSL3	5.16541473211e-13	0.00018090436627541176	6
RESF1;SIK2	0.0151138916276	0.0151138916276	1
GPR88;LGR4	Null	Null	0
SERTAD3;UBL5	Null	Null	0
TIMP3;COCH	Null	Null	0
APOD;AGR2	0.00706598113795	0.0113476837989175	4
CDCA5;ZNF841	Null	Null	0
FOXP2;PUS7L	Null	Null	0
LRG1;HP	Null	Null	0
TMEM87B;TMEM87A	Null	Null	0
GMPPA;GMPPB	1.57272344749e-05	0.003379436147169175	8
LCOR;RORB	0.0467468843202	0.0467468843202	1
OR2G6;SLC44A5	Null	Null	0
KCTD7;BAG4	0.0499622784796	0.0499622784796	1
FBXO30;ASB7	0.0389296234956	0.0389296234956	1
APOBEC3D;APOBEC3B	0.00277442082561	0.018468819654958002	10
CDR2;DTNB	Null	Null	0
ANO1;SLC26A2	0.0249811392398	0.04639354430248571	7
EPN3;CLINT1	Null	Null	0
FSD2;CDK18	Null	Null	0
POTEE;PZP	Null	Null	0
VAX1;ESRRG	0.0499622784796	0.0499622784796	1
SAR1B;SAR1A	0.000160717151417	0.01629879463377522	9
CLCN2;ANO6	0.00424792603166	0.024057636031492	5
OXSR1;MOCS3	0.0173623722658	0.033661539011	2
FSBP;INCA1	Null	Null	0
PER2;ANKRD49	Null	Null	0
PHLPP2;PHLPP1	3.30271923972e-05	0.014498398739793021	9
LY86;C1QL4;BMP8A;METRN	Null	Null	0
FMOD;TGFB1	Null	Null	0
FHOD1;EDC4	Null	Null	0
HNRNPA1L2;HNRNPA1	0.000291773969644	0.013860447573783184	61
PARG;PPP1R13B	0.0499607057562	0.0499607057562	1
NMI;COPS7B	0.0249811392398	0.04163418358406667	3
KLHL15;BTBD7	Null	Null	0
DTYMK;GAMT	Null	Null	0
RASSF1;CDC25B	0.00156835886876	0.00156835886876	1
HIRIP3;RIOX2	Null	Null	0
ZNF18;SCAND1	Null	Null	0
UBTD2;GALT	0.0249811392398	0.04163523206633333	3
LBR;LEMD3	0.000113236088219	0.03099697688074404	23
FHL3;CRIP3	0.0249811392398	0.04163418358406667	3
PRPF38B;PRPF38A	0.0011815990571	0.0011815990571	1
RETSAT;SRPRA	0.0477254774374	0.0477254774374	1
CNTNAP3;ICAM4	0.0249811392398	0.0249811392398	1
CEBPB;CEBPG	1.91210061247e-05	0.012177675342942245	11
CUX1;ANKRD28	Null	Null	0
ERCC5;ZNF143	Null	Null	0
N4BP2L2;SPEN	0.0499607057562	0.0499607057562	1
SFXN3;TMEM14B	Null	Null	0
NGB;TDO2	0.0441674382201	0.0441674382201	1
LYN;SRC;YES1	5.99994383476e-07	0.010368068844002548	67
MTR;USP34;MOCS3;ARHGAP29;DOCK6;DOCK5;WNK2;PPIP5K1	Null	Null	0
TRMT44;RBPMS2	Null	Null	0
SRP72;SRP68	3.15694404569e-05	0.00590769267182615	6
DPF1;ACTL6B	Null	Null	0
OAS2;OTUD4	0.00638984993521	0.006568561491615	2
EXOG;DNAJC19	0.0499622784796	0.0499622784796	1
DGKZ;PIP5K1A	0.000547340298831	0.013030581027477249	4
PRSS23;ITIH2	0.00702221019303	0.008139630202465	2
AIFM1;PANK4	0.0499607057562	0.049961885298749995	4
BST1;PRSS21	0.00496980609406	0.00496980609406	1
TMEM95;EMC7	Null	Null	0
CRAMP1;PUS7;TSPYL4;ADNP2;TBX1	Null	Null	0
HOXD10;HOXC11	Null	Null	0
PUDP;FCSK	Null	Null	0
ICA1;ARFIP1	Null	Null	0
SPECC1L;ACTA2	0.0175044119705	0.030361950394816668	6
ROCK2;MAP2K7	0.00101723752583	0.0076347515857985715	7
TNK1;CYTH1	Null	Null	0
REXO1L1P;STRBP	Null	Null	0
ZDHHC23;GPAT4	Null	Null	0
TACC3;POC1A	0.0148440007056	0.0204679439705	2
LRP1B;ATRNL1;SUSD1	Null	Null	0
LILRA6;FAM171A2	Null	Null	0
NFAT5;SHQ1	0.0499607057562	0.0499607057562	1
DYNC1LI1;KNSTRN	Null	Null	0
UBXN7;UFD1	0.0110971366455	0.0110971366455	1
PTPN23;TPP2	Null	Null	0
ANKRD17;GTPBP4	Null	Null	0
ARFGAP3;ARFGAP2	0.00388686777504	0.012170366675754546	11
NLRX1;CYP24A1	0.0249811392398	0.036067205092	3
VMP1;CNNM3	Null	Null	0
ZNF865;ZNF275;ZFP62;ZNF445	Null	Null	0
HERC2;CENPJ	0.00803976226355	0.018034419772325	2
MECOM;ZBTB20	0.0499622784798	0.0499622784798	1
EPB41L4B;EPB41L1	Null	Null	0
PTER;MBLAC2	Null	Null	0
RNASEL;OXSR1	0.0499607057562	0.0499607057562	1
TBC1D8;TBC1D9B	Null	Null	0
BAIAP2L1;NARS1	0.0126083460924	0.0295619362919625	8
SERPINB13;SERPINB8	Null	Null	0
SPATS2L;RIOK2	Null	Null	0
SBNO2;NUDT16L1	Null	Null	0
SLC27A2;ACSL4	0.000302164644373	0.013658467723638714	7
HMGN1;WDR55	Null	Null	0
NAGA;HYAL1	0.00105914789412	0.035237805967102215	9
VPS35L;HEPHL1	0.0499622784796	0.0499622784796	1
CCDC68;CEP170	0.0142677471156	0.0142677471156	1
GTF3C4;GTF3C5	1.57272344749e-05	0.0031170330246936737	15
TLCD4;TMPPE	Null	Null	0
GGA3;GGA1	0.00105914789412	0.00534822233666	4
SMTN;ACTA1	0.0305414402725	0.0315200987957	2
NIPAL3;TMEM14B	Null	Null	0
HYOU1;HSPA5	0.00180437801884	0.0185314130358	6
ASPG;SHC3	0.0499607057562	0.0499607057562	2
RAB4A;RAB3B	0.000104296397044	0.001587912644992	2
H1-10;IMP3	Null	Null	0
ZNF124;ZNF670	0.0114027178959	0.0114027178959	1
RGS10;PBK	Null	Null	0
ARMC10;TMEM259	Null	Null	0
RHBDF2;SLC39A1	0.0499622784796	0.0499622784796	1
CDKN1C;CDKN2C	0.000286235667443	0.012630786409953607	23
COMMD9;COMMD3	0.000122672428904	0.013072477295496668	3
MGST2;SEC22A	Null	Null	0
POM121C;POM121	0.000638525719679	0.007463776143481543	57
P2RX4;GNB2	0.00460178880735	0.018904922200525	2
ZNF48;RBM6	Null	Null	0
HEATR1;NOL11	0.0011889789263	0.01776894405439	5
LEMD3;LEMD2	0.000103799747534	0.020079746615768203	10
GBA;SGSH	0.00105914789412	0.030335499613945712	7
RAB4A;RAB5B	0.00142016927308	0.00471715783394	4
LOXL1;INHBE	0.0499622784796	0.0499622784796	4
PURB;RTCA	Null	Null	0
ZNF431;RSBN1L	Null	Null	0
SPATA5L1;YTHDF1	Null	Null	0
ORC4;TSPYL1	0.00521545970739	0.034320422625918	5
HSPA2;HSPA7	0.0349735949358	0.0424679367078	2
NSD1;SRPK2;NSD2	0.000739910374376	0.018071449223526	6
ZNF333;POGK	Null	Null	0
ZNF30;ZNF709;ZNF783;ZNF337	1.53627859811e-05	1.53627859811e-05	1
TESMIN;E2F4	0.0499607057562	0.0499607057562	2
HNRNPK;PABPC1	0.00484556094171	0.00484556094171	1
NACC2;RFX7	Null	Null	0
DNLZ;ECHDC2	Null	Null	0
ZNF575;ZNF526	Null	Null	0
PLPP3;SCAMP1	0.0499607057562	0.0499607057562	2
ITM2B;ITM2C	0.0059448946315	0.01965778491484	5
FAM241A;SLC35E1	0.025384335359	0.03232855583653333	3
STATH;BPIFA1	Null	Null	0
SH3RF2;MGA	Null	Null	0
ZNF785;AKAP8L	Null	Null	0
TAOK1;STK25	0.0337023249436	0.034315050279850004	2
ZNF143;SP4	Null	Null	0
DTX3L;PARP9	1.57272344749e-06	0.019084549685684276	7
EMC8;PTRH2	Null	Null	0
TNFSF18;TNFSF9	0.000434071671506	0.003602397173318667	3
CES2;CES3	0.00260845289007	0.016099953376942498	8
GULP1;NUMBL	Null	Null	0
GRB10;DGKH	Null	Null	0
KANK4;MYLIP	Null	Null	0
EYA1;HUNK	0.0499607057562	0.0499607057562	2
ENY2;USP22	0.00026893570952	0.009587322135873334	3
ITPKB;PSME3	0.014311513211	0.018045551052133332	3
ZBTB5;ZNF81	Null	Null	0
ERAP1;DHRS7B	0.0499607057562	0.0499607057562	1
RAI14;UACA	Null	Null	0
ELP3;SPATS2L	Null	Null	0
CYBB;CYBA	3.14544689497e-06	0.009938124228085418	84
SLC10A6;GPR152	Null	Null	0
TNRC18;PFKFB3	Null	Null	0
EEF1A2;QKI	Null	Null	0
ABLIM1;ABLIM2	Null	Null	0
ZC3H11A;ZNF420	Null	Null	0
ZCCHC3;JMJD4	Null	Null	0
ABLIM1;ABLIM2	Null	Null	0
RAD18;SLF1	0.0217979469822	0.0217979469822	1
PEA15;ILKAP	Null	Null	0
P2RY10;GPR50	0.00329224164765	0.00333746072922	2
TRIM4;WDR6	Null	Null	0
F2R;F2RL1	0.0011889789263	0.020847046571465293	17
ZNF696;ZNF146	Null	Null	0
MDM4;ANKRD49	0.0499607057562	0.0499614921179	2
MAP3K20;MAP3K7	0.00209486763205	0.01928119391185923	13
ATF2;COMMD10	Null	Null	0
PHTF1;PHTF2	Null	Null	0
ZNF646;ZNF236	Null	Null	0
TROAP;JMJD4	Null	Null	0
EPB41L5;EPB41L2	0.00192658622317	0.003204424024255	2
GHDC;CRACR2A	Null	Null	0
PLXNA3;PLXNB1;PLXNB2	4.19208083314e-06	0.017170964101630232	16
C4orf46;SIK2	Null	Null	0
PRKACB;PRKACG	1.57272344749e-05	0.003939847932230646	138
DHDDS;NUS1	1.57272344749e-06	0.020526359581757938	36
ZNF562;ZNF561	0.00692963177905	0.009166174837475	2
FOXP4;ZFHX4	Null	Null	0
TKTL2;IMPACT	Null	Null	0
WFDC2;CRTAC1	Null	Null	0
GAK;DNAJC6	0.0011889789263	0.00422879122972	6
VPS13C;AACS	Null	Null	0
ZNHIT3;MED22	Null	Null	0
LRRC15;LINGO1	0.0499607057562	0.0499607057562	1
MYO9B;MYO19	Null	Null	0
EDDM3B;NXPE3	Null	Null	0
STAMBPL1;STAMBP	0.000731316403081	0.009283000148790499	2
PTGES2;MCL1	0.012524397647	0.034239561904900004	7
ATP6AP2;SEC22A	0.0433895309553	0.04667590471745	2
CCNG2;ZNF410	Null	Null	0
GRAP2;RBPMS	Null	Null	0
DACH1;DACH2	Null	Null	0
SNX27;CASP6	0.0164213498143	0.033014968233225	4
NCK2;SOS1	0.000122672428904	0.021276066368711613	13
NISCH;METAP2	Null	Null	0
DOCK9;DOCK11	0.0207646676772	0.0207646676772	1
ZFP57;MLH1	0.0498932456821	0.049949462410516655	6
SNX12;VPS26B	0.00388686777504	0.00388686777504	1
LRFN4;LRFN1	0.000298817455022	0.021057980600132753	8
SAMD4A;RGS12	Null	Null	0
APAF1;STK38	0.0499607057562	0.0499607057562	1
LCE1D;LCE5A;LCE2C;LCE1F;KRTAP5-2;LCE1C;LCE1A;LCE2D;LCE2B;SMCP;LCE4A;LCE1B;LCE1E;KRTAP9-3;KRTAP4-5;KRTAP2-3;KRTAP9-2;KRTAP4-4;KRTAP10-1;KRTAP9-8;KRTAP5-11;KRTAP5-9;KRTAP4-11;KRTAP1-3;KRTAP5-6;KRTAP1-1;LCE3B;KRTAP2-4;KRTAP10-5;LCE2A	1.29679779259e-54	0.006699500608091022	50
LSS;RETSAT	0.0390530378161	0.0390530378161	1
LAMTOR4;LAMTOR5	0.000143117833721	0.009936379660378998	14
MGA;NCOA2	Null	Null	0
FBN1;FBN2	1.88726813698e-05	0.022956532647739156	49
FABP7;PADI3	Null	Null	0
FAM83H;SIK3	Null	Null	0
ZNF507;RREB1;SALL1;ZNF516;ZBTB21;SALL3;HIC2;SALL2;ZNF536;ZNF3;ZNF714;ZNF764;ZNF709;RCOR2;ZNF136;TIGD4;RESF1;ZBTB5;ZBTB10;ZBTB4;PUS7;ARID3B;KDM3B;MORC4	4.04596544632e-09	0.0017149451279153901	70
RACK1;GPBP1	0.0499607057562	0.049960705756200006	3
MMP2;TIMP3	8.03082257238e-05	0.032807007789209225	8
RTTN;MZT2B	0.0499622784796	0.0499622784796	2
CA5A;PITRM1	0.0325472731256	0.0325472731256	1
RMDN3;NDUFA13	Null	Null	0
ZNF668;ZNF48	Null	Null	0
CLEC4E;GGT7	0.0217015986899	0.04054100340076667	3
KLK6;KLK13	0.00115456111528	0.00115456111528	1
TAS2R19;SERINC1	Null	Null	0
ASNS;KLHL11	Null	Null	0
MIA2;DNAJB14	Null	Null	0
TYW5;CDK11B	Null	Null	0
TRIO;DNAAF2	0.0126083460924	0.03202756116845	4
ZNF644;LCORL	Null	Null	0
KLC2;AKAP10	0.0207646676772	0.0353634730784	2
ZNF710;ZSCAN5A;ZNF608;RSBN1L;RSBN1;SCML1	0.00565102153569	0.00565102153569	1
PTK6;MAPK13	Null	Null	0
CALM1;CAMKK1	2.35908517123e-05	0.005675903677803653	15
NAIF1;MCMBP	Null	Null	0
SPRR2E;CSTA	0.0103092021983	0.01712695834315	2
VIPR2;FLVCR1	0.0499622784796	0.0499622784796	1
MERTK;SEMA4D	0.0499607057562	0.0499607057562	1
NDUFAF5;LDHD	Null	Null	0
PDCD2;DDX19B	Null	Null	0
DAZAP1;SNRPA	0.042477909142	0.042477909142	1
PIPSL;GNB1L	0.0320591286912	0.0335163618135	2
OTUD5;DPH2	0.0170712086739	0.025794642503825	4
ATG4B;CSNK1E	Null	Null	0
TRIM2;TRIM3	0.00167180775985	0.01347445759391	7
TIMELESS;RBBP4	Null	Null	0
WASL;ACTBL2	0.0249811392398	0.037470922498	2
ELAVL4;SSB	Null	Null	0
NLRP1;ZNF687	0.0499622784796	0.0499622784796	3
CAPS;KCNIP1	Null	Null	0
NBR1;SQSTM1	8.64997896118e-05	0.01401929287507085	8
LCE1E;KRTAP5-2;KRTAP9-2;KRTAP9-3;KRTAP10-8;KRTAP1-3;KRTAP4-5;KRTAP1-1;KRTAP10-1;KRTAP4-2;KRTAP4-4;KRTAP9-8;KRTAP5-9;KRTAP2-3;KRTAP4-11;KRTAP5-6;KRTAP10-7;KRTAP5-11;LCE1A;LCE5A;LCE2C;LCE2B;LCE1C;LCE4A;LCE1B;LCE1F;LCE1D;SMCP;KRTAP12-1;KRTAP10-5;LCE3B;KRTAP5-7	1.1310834164e-58	0.004470513381388138	61
ZNF383;ZNF695	0.0170712086739	0.0170712086739	1
ZNHIT1;GINS3	Null	Null	0
ZMYM6;MRTFB	Null	Null	0
RBSN;DNAJC13	Null	Null	0
LTBP2;LTBP4	0.000780070829953	0.016190139409581	3
SLC5A5;SLC19A2	0.0133857472513	0.03391533330416666	6
PGPEP1;UBE2E3	Null	Null	0
SPRR1B;CSTA	0.0103092021983	0.01712695834315	2
DMKN;CPA4	Null	Null	0
KIFBP;KANK2	0.00484398821826	0.02151223555584	6
KRT17;NES	Null	Null	0
SDR16C5;CERS3	Null	Null	0
ZCCHC12;STK19	Null	Null	0
UPK2;GPA33	Null	Null	0
NGEF;FEM1A	Null	Null	0
ZNF646;ZNF629	Null	Null	0
RPGRIP1L;NPHP4	9.43634068492e-06	0.01631196346814952	19
GRB10;PLEKHA2	0.0499622784798	0.0499622784798	1
DCAKD;DHRS7	Null	Null	0
HSBP1;FEM1B	Null	Null	0
PNRC2;EDC4	0.0059448946315	0.0167447865454	4
MYH11;MYL6B	0.000775022930005	0.026839620301055127	8
SRSF2;MAPK9;MAPK14;PRKAA2	2.25572757892e-05	0.014494845103724894	112
SCRN2;NME2P1	Null	Null	0
KAT7;BRPF1	0.0142252835825	0.015442571530866667	3
ATP2A2;ATP2A3	8.64997896118e-05	0.010207385481464165	41
ATAD5;RFC4	0.0011889789263	0.0336809767882	3
PITX2;TBX22	0.0209801307895	0.04029443290328	5
MDM2;SPATS2L	0.0499607057562	0.0499607057562	2
CEP192;CEP43	0.00165240258383	0.01237644592990231	13
STIM2;CYP51A1	0.0386477252339	0.038850381525	2
TNFAIP3;RAD23A	0.0499622784796	0.0499622784796	1
CDHR1;CDON	Null	Null	0
SLC30A6;CHPT1	0.0130225991848	0.0130225991848	1
RAB9A;RAB14	0.00307152889294	0.006392072331723332	3
RASAL1;TYMP	Null	Null	0
SDCBP;PICK1	Null	Null	0
ZNF587;ZIM2	Null	Null	0
AKT1S1;USP7	0.0249811392398	0.04014166903243333	3
RABGEF1;WASH6P	Null	Null	0
RNF166;BOLL	Null	Null	0
PIH1D2;CBLL2	Null	Null	0
UBL7;UBB	0.0386477252339	0.0386477252339	1
SPATS2;OTUD4	Null	Null	0
ITPK1;ACY1	0.0249811392398	0.034362222738366664	3
ZNF574;ZFP62	Null	Null	0
SLITRK5;IL22RA1	Null	Null	0
STIM2;CYP51A1	0.0386477252339	0.038850381525	2
SLC30A7;SLC30A9	0.000161659415418	0.000161659415418	1
GCC2;GOLGA4	0.00170011404673	0.015419767040865	2
PSMC3IP;MRGBP	0.0499607057562	0.0499607057562	1
ETV4;ERF	0.0499622784796	0.0499622784796	2
SLC7A11;FAM8A1	Null	Null	0
ELAVL2;RBMS2	0.0218944438225	0.0224394691406	2
CD47;ANO6	0.0499607057562	0.049961020300879996	5
TSNARE1;STX1A	0.0386477252339	0.04618971224876667	3
NOXA1;MYLIP	Null	Null	0
SPAG4;SUN5	0.0178346838945	0.0178346838945	4
ZNF416;ZNF211	0.0114027178959	0.0114027178959	1
RDH14;DHRS7	Null	Null	0
CHID1;SGSH	0.0249811392398	0.03201708852795	2
WNT3A;WNT16	Null	Null	0
TSPAN7;CALHM4	Null	Null	0
GLUL;BBOX1	0.0325472731256	0.04596431966654999	6
TRIP10;CD2AP	Null	Null	0
TCL1A;NTAQ1	0.0249811392398	0.04163418358406667	3
RNF144A;PAQR6	Null	Null	0
STK26;STK24;CAB39;TAOK1	0.00626615260192	0.019286167611706668	3
NUDT15;AMPD2	0.00588355841705	0.00588355841705	1
HTR3B;GLRB	0.0228595353092	0.03690238297176667	3
SIX2;TLE5	0.0499607057562	0.0499614921179	2
PTGIR;FLVCR1	0.0499622784796	0.0499622784796	1
SERPINA5;KLK3	4.71817034246e-06	4.71817034246e-06	1
DNAJB9;JMJD8	Null	Null	0
TCEAL8;ZFP1	Null	Null	0
NIT1;SNRK	Null	Null	0
HPCAL1;VSNL1	Null	Null	0
OSGEPL1;HDHD5	Null	Null	0
EVA1C;UPK3BL1	Null	Null	0
SLC9A1;SLC4A2	0.000250095567256	0.005737539902813167	6
HERPUD1;TMEM259	0.0360656940978	0.0360656940978	1
SERTAD4;ZFP1	Null	Null	0
TP63;TP73	5.66180441095e-05	0.016251618548686363	20
ZNF574;ZMYM4	Null	Null	0
SPRR2D;CSTA	0.0103092021983	0.01712695834315	2
LOXL4;ZG16B	Null	Null	0
LCN2;RBP4	0.0164213498143	0.035331368322475	4
NOLC1;UTP15	0.0130228448451	0.014761331414250001	2
IGF2R;M6PR	0.00105914789412	0.01486016221074125	8
SRRM4;ZNF699	0.0104017420178	0.01051480443105	2
VCX;FAM9A	Null	Null	0
JMY;DPP9	Null	Null	0
OR10S1;SLC44A5	Null	Null	0
CRABP2;ALDH1A3	0.000257612100698	0.000773622663819	2
LCMT2;TSR3	Null	Null	0
WDR13;CIZ1	0.0499622784796	0.0499622784796	1
NPNT;FBLN1	Null	Null	0
KCNJ8;KCNMB3	0.00129188710233	0.002887074463835	2
FZD1;FZD2	0.000206854520804	0.005460804953665212	33
LCN6;NXPE3;ART5	Null	Null	0
ZNF777;ZNF398	0.0114027178959	0.0114027178959	1
SLC38A1;SLC19A2	0.0433895309553	0.047679537662200004	3
TIFA;SDR9C7	Null	Null	0
SETX;WDR55	0.0499622784796	0.0499622784796	1
SPRR1A;SPRR2A;CSTA;SPRR1B;SPRR2E;SPRR2D;IMPA2	4.32666002808e-11	0.0003538086081778435	14
NOL8;PABPC4L	Null	Null	0
PIN1;ILKAP	0.0249811392398	0.0249811392398	1
LGALS1;LGALS3	3.30271923972e-05	3.30271923972e-05	1
ZNF768;ZNF648	Null	Null	0
GTPBP6;TXLNB	Null	Null	0
MYADM;LMBRD2	Null	Null	0
TENT4B;MRTO4	Null	Null	0
FGFR3;TPBG	0.0249811392398	0.04718659634184444	9
SHMT2;SHMT1	1.04296397044e-06	0.010687734414457636	38
RITA1;CEP43	Null	Null	0
AKAP17A;C9orf78	Null	Null	0
EDEM1;RHBDD1	0.0178346838945	0.0178346838945	1
DCLK2;RFLNB	Null	Null	0
EIF2AK4;SIK3	Null	Null	0
ACVR2A;BMPR1A	0.000487891352516	0.007647446282233222	9
DPYSL3;CRMP1	0.000188726813698	0.005778185946066001	3
CISD3;COA5	Null	Null	0
THBS3;THBS4	0.000101268205102	0.005223703667449	10
GPATCH1;WDR83	0.00484556094171	0.00484556094171	1
LHFPL5;SLC16A2	Null	Null	0
NT5E;SLC44A1	0.0499622784796	0.0499622784796	2
PPP1R9A;PPP1R9B	Null	Null	0
ZNF268;ZNF592	Null	Null	0
ZNF417;OIP5	0.0148440007056	0.01968647602184	5
SLC41A1;GPR152	Null	Null	0
C1QL4;CTHRC1	Null	Null	0
SPRR2A;CSTA	0.0103092021983	0.01712695834315	2
PURG;ZNF791	Null	Null	0
KIF2A;CEP170	0.0142677471156	0.0142677471156	1
ZNF280A;EIF1AD	Null	Null	0
FBXL14;SKP1	0.0389296234956	0.0389296234956	1
CDK2AP1;GATAD1	Null	Null	0
NICN1;NFKBID	Null	Null	0
TUB;TULP3	0.0011889789263	0.0011889789263	1
RPAP1;SLFN5	0.0136546475475	0.02170162245755	2
ENPP4;CD58	Null	Null	0
TGM5;CAPNS2	Null	Null	0
RCAN2;ALOXE3	Null	Null	0
KANSL2;KANSL3	5.66180441095e-05	0.021166655790341903	5
CREM;BHLHE40	0.00278158490916	0.003947097146125	2
PACSIN1;PACSIN2	0.0146514916368	0.0146514916368	1
FLII;DPH1	Null	Null	0
HSDL2;FMC1	Null	Null	0
MAP10;CEP76	Null	Null	0
E4F1;ZCCHC3	Null	Null	0
ZMAT1;ZNF124	Null	Null	0
NRP2;CNTNAP3	0.0499607057562	0.0499607057562	4
VAPB;SLC10A7	0.0499607057562	0.0499607057562	1
ZNF280C;DDX56	Null	Null	0
SAP30BP;PUF60	0.0499622784796	0.0499622784796	4
PLXNA2;PLXNB2	0.00187161682709	0.020792727232731668	6
ARHGAP32;SRGAP2	Null	Null	0
NOTCH2NLC;KLK8	0.0499622784796	0.0499622784796	1
NTSR1;LPAR2	0.00329224164765	0.03110763245159	5
CALB2;VSNL1;NCALD;HPCA;SNCB	0.00782503878495	0.01451871119745	3
ARHGAP22;CSNK1E	0.00674727304802	0.00674727304802	1
MCCD1;FMC1	Null	Null	0
MAP1LC3A;ATG4B	0.0131872861072	0.014803259449499999	2
ABCG4;GPR152	Null	Null	0
LRCH3;LRSAM1	Null	Null	0
SYNJ2;PLEKHG5	Null	Null	0
FAF1;ZNF318	Null	Null	0
ZNF765;ZNF77	0.0114027178959	0.0114027178959	1
IRX2;PLAGL2	Null	Null	0
FBXO5;CUEDC2	0.0499607057562	0.0499607057562	1
S1PR3;GYPB	0.0249811392398	0.0249811392398	1
CWC25;IWS1	Null	Null	0
THRAP3;SRSF7	0.0313445861814	0.0313445861814	1
IMMT;MICOS13	3.30271923972e-05	0.011885295767435144	7
MYCL;CCNK	0.0499607057562	0.0499607057562	1
MTHFR;UBE2R2	0.0165653967425	0.03510174603676666	3
HLF;TLK1	0.0499607057562	0.0499607057562	1
KRT20;KRT75	0.0103092021983	0.02771922204265	4
ETHE1;NIPSNAP3A;OGFOD1	0.0212970263429	0.02845515680505	2
AAAS;DDX19B	0.0016100414633	0.02578615997145	2
ZNF335;SCAF4	Null	Null	0
GOLGA1;GOLGA4	0.00170011404673	0.015419767040865	2
GPR12;GPR50	0.00338267981079	0.00338267981079	1
ZNF574;GTF3C2	Null	Null	0
DCAF12;TXNDC9	Null	Null	0
MECR;ATE1	0.0276072562975	0.03116162715875	2
CAPN2;CAPN1	0.000330271923972	0.012704796729764645	17
RYK;FGFR2	0.0249811392398	0.04371699366965	8
ZNF578;ZNF526	Null	Null	0
SLC3A2;SLC22A5	0.00424792603166	0.03119752525642	8
ANXA8L1;S100A7A	Null	Null	0
STX1A;STX1B	4.71817034246e-06	0.01876395730145191	14
SLC16A13;TMEM87A	Null	Null	0
CLIC3;FKBP5	Null	Null	0
KITLG;ACTA2	0.0101379574473	0.040006198221525	4
NOTCH2NLA;KLK8	Null	Null	0
H3C15;NASP	Null	Null	0
N4BP3;KIF21B	Null	Null	0
TXK;CRK	0.00572621985236	0.02784346280428	2
STXBP4;SIK3	Null	Null	0
ZNF430;ZNF217	Null	Null	0
SCARB2;GDPD3	Null	Null	0
S100A7L2;S100A7	Null	Null	0
DOCK4;ELMO2	0.0499622784796	0.0499622784796	1
EPM2AIP1;ZIM2	Null	Null	0
ZNF451;SALL2	Null	Null	0
IRX4;POU6F2	Null	Null	0
ZNF579;RBM6	Null	Null	0
H3-4;NASP	Null	Null	0
TEX19;ZNF655	Null	Null	0
PCMT1;RPIA	0.00999245569595	0.03908092801971666	15
RREB1;RAVER2	Null	Null	0
SH2B3;WDR6	Null	Null	0
ZNF277;ZNF317	0.00827422348916	0.01529746608348	2
RNF115;UBE2E3	Null	Null	0
BCR;ARHGAP32	Null	Null	0
CHD6;USP1	0.0276072562975	0.04250955593663334	3
LRRC61;FAIM	Null	Null	0
RFX2;RFX6	0.0455575725285	0.0455575725285	1
TBC1D13;PLIN3	Null	Null	0
FOXO3;FOXK1	0.0499607057562	0.0499607057562	5
TNFAIP8;TIFA	Null	Null	0
MYPOP;PRDM14	Null	Null	0
C5orf51;SEC14L1	0.0130228448451	0.0130228448451	1
DOK4;CCDC43	Null	Null	0
SURF4;AGTRAP	0.00587195113909	0.0243441018182975	4
CTBS;PLBD1	Null	Null	0
TANK;SPATS2	Null	Null	0
CACNA1H;SLC5A3	Null	Null	0
POGK;ZNF195	0.0130228448451	0.0130228448451	1
VSTM1;FNDC9	Null	Null	0
AGBL5;FAM83D	0.0499622784796	0.0499622784796	1
ZNF579;ZNF430	Null	Null	0
SLC7A3;SLC27A6	0.0288374571331	0.0288374571331	1
PCOLCE2;TLL2	0.00225056725335	0.01774661138144	3
ADAM19;ADAM21	Null	Null	0
CD70;TNFRSF13B	0.000434071671506	0.0223015411648195	8
LMO3;FBLIM1	Null	Null	0
SPDYC;RBFOX3	Null	Null	0
PADI2;GCA	0.0499607057562	0.0499607057562	1
ADAMTS12;ADAMTS7	0.000471817034246	0.01309331588119275	8
CRYBB2;CRYBA1	1.88726813698e-05	0.016013705367005047	10
ANKRD13C;VRK2	Null	Null	0
SP140L;ZNF579	0.0110874108465	0.0110874108465	1
RAP1GDS1;ASB7	Null	Null	0
ARHGEF10;TBC1D2B	Null	Null	0
INVS;TTLL5	0.00447779197975	0.027220035229674998	2
GPD2;PGS1	0.00045386195566	0.013241064571986668	3
ATL1;ATL2	0.0023779578526	0.02962314483246714	7
ZDHHC11;RETREG2	Null	Null	0
RHOJ;TRIP10	Null	Null	0
