Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
MYRF;SCFD1	0.0499622784796	0.0499622784796	4
CYLD;SPATA2	1.57272344749e-06	0.02069383101723107	7
OSTM1;NFKBIB	0.0496868035517	0.049893409747624996	4
HBQ1;HBZ	0.0178346838945	0.024175904834775	4
HTR2C;GPR50	0.00329224164765	0.018787241670046667	3
PLXNA3;PLXNB1;PLXNB2	4.19208083314e-06	0.017170964101630232	16
SARDH;PDPR;PC;HARS2	0.0196122237639	0.0196122237639	1
RUSF1;TMEM183A;NCLN;TBC1D9B	1	1	0
ZNF142;ZNF316;ZNF324;PATZ1;ZNF445;ZNF687;ZNF430;ZNF724;ZNF460;ZNF92;ZNF320;HIC2;ZNF714;L3MBTL2;ZNF251;ZNF337;ZNF267;ZNF195;ZBTB10;NAP1L3	2.13812775783e-10	0.002561016005636599	56
SPRED2;QARS1	1	1	0
CRYBB3;CRYBA1	6.54799988397e-05	0.0100262396190554	6
KRTAP19-5;KRTAP6-2	0.023944714488	0.023944714488	1
HTR3A;CHRNA3	0.011043945483	0.030438166780424998	4
PDHB;DLAT;PDHA1	8.2626930168e-08	0.009337649716967298	69
TMEM134;GNB2	1	1	0
TRMT61A;TRMT6	0.00110562458358	0.009706175093554287	7
SH2B3;WDR6	1	1	0
RAD54L2;DYRK1B	1	1	0
IGSF9;L1CAM	0.0499607057562	0.0499607057562	2
SIKE1;FGFR1OP2;ARHGEF11	0.0489586279481	0.0489586279481	1
VSNL1;PTRH2	1	1	0
CCNY;CSNK1G3	0.0445560375263	0.0445560375263	1
LCE1E;KRTAP5-2;KRTAP9-2;KRTAP9-3;KRTAP10-8;KRTAP1-3;KRTAP4-5;KRTAP1-1;KRTAP10-1;KRTAP4-2;KRTAP4-4;KRTAP9-8;KRTAP5-9;KRTAP2-3;KRTAP4-11;KRTAP5-6;KRTAP10-7;KRTAP5-11;LCE1A;LCE5A;LCE2C;LCE2B;LCE1C;LCE4A;LCE1B;LCE1F;LCE1D;SMCP;KRTAP12-1;KRTAP10-5;LCE3B;KRTAP5-7	1.1310834164e-58	0.004470513381388138	61
CMAS;CHTF18	1	1	0
RAB29;RAB14	0.00307152889294	0.00307152889294	1
MTX1;KIAA2013	1	1	0
ALG11;CERS2	0.0249811392398	0.0249811392398	1
KCNJ18;KCNJ2	8.80725130592e-05	0.014804916593800385	24
CD300E;TRARG1	1	1	0
CDH15;CDH3	0.000511135120433	0.013607860024757	9
NEUROG1;TCF4	0.00121192413365	0.025586314944924998	2
MAB21L1;SSBP4	1	1	0
KRTAP17-1;ITGB4	0.0499607057562	0.0499607057562	1
RCN1;ALG13	0.0499607057562	0.0499607057562	1
TUBA4B;TPGS2	0.00122672428904	0.00122672428904	1
AQP12B;TMEM263	1	1	0
PIBF1;RASSF7	1	1	0
IGHMBP2;NCL	0.0499607057562	0.04996122999733333	3
AMDHD1;ACVR1B	0.033127664593	0.0371745086554	2
S100A11;LGALS7B	1	1	0
MAS1;GPR50	0.00329224164765	0.02217804441191	4
AUH;IBA57;MARS2;NDUFAF7	0.00548743966245	0.012549831713174999	2
ARHGAP39;TNIK	1	1	0
RABEP1;RABEP2	0.0499607057562	0.0499607057562	1
PAAT;MTPAP	1	1	0
CTC1;TEN1	4.71817034246e-06	0.00961320058532995	11
VEZT;CHD1L	1	1	0
HRG;KNG1;SERPING1;SERPINC1;SERPINF2;AHSG	4.80373140078e-09	0.0032539621232711272	66
NOA1;NDUFB9	1	1	0
MFAP3;FAM171A1	1	1	0
MAN1A1;GALNT7	1	1	0
DHX16;DHX38;DHX8	1.05835916775e-05	0.002443909919950325	4
ZNF30;ZNF709;ZNF783;ZNF337	1.53627859811e-05	1.53627859811e-05	1
RPL29;RPL27A;RPL21;RPL18A;RPL32;RPL12;RPL31;RPL14;RPL35A;RPL36;RPLP1;RPL24;RPL9P8;RPL10A;RPL30;RPL8;RPL27;RPLP2;RPL7;RPL18;RPL26;RPL19;RPL13A;RPL37A;RPL15;RPL11;RPL7A;RPL6;RPS26;RPS13;RPL5;RPS14;RPS17;RPS8;RPLP0;RPL4;RPL13	2.25094591836e-88	0.0029552901619231426	543
EFNA3;LCE2C	1	1	0
GJB6;LHFPL5	1	1	0
C1QTNF2;C1QTNF6	1	1	0
TRARG1;TMEM80	1	1	0
DNAAF4;CRABP1	1	1	0
PIM1;HEXIM2	1	1	0
FAM133A;KRTAP12-4	1	1	0
HAGH;CKM	1	1	0
HMGCS2;ACADVL	0.0217015986899	0.0393917778768	5
B3GALT4;TMEM165	0.030378411567	0.030378411567	1
HPCAL4;NCALD	1	1	0
WDR73;MTR	0.0325472731256	0.04514922159291666	6
TMPRSS3;ALG9	0.0249811392398	0.0374717088597	2
CD79A;BTN2A2	1	1	0
UTP23;FCF1	1	1	0
DNAH14;TPGS2	1	1	0
TGOLN2;VAMP3	0.00170011404673	0.019324572094486	5
NDFIP1;SLC10A7	1	1	0
SLC44A1;ACSL4	0.0288956342248	0.04032166370201429	7
ZNF638;VRK3	1	1	0
SLC9A8;MANEA;MANEAL;FAM20B;TPST2	1	1	0
FZD2;FZD8	0.000206854520804	0.0057567099852271295	31
ACTBL2;ACTA1;ACTB;CFL1	1.41533227958e-05	0.021945828195038656	18
MT-ND3;NDUFA1;NDUFB11;NDUFB1;NDUFB10;NDUFA6;NDUFA2;NDUFS6;NDUFA7;NDUFA5;NDUFS5;NDUFA8;NDUFB6;NDUFV1;NDUFB7;NDUFV2;NDUFB9;NDUFB4;NDUFV3;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFA12;NDUFAB1;NDUFA3;NDUFA10;NDUFS8;NDUFS7	3.98444581692e-79	0.0016895727589549372	476
ZNF830;SNRNP70;SNRPF;SF3A3;BCAS2;SNRPB2;SNRPA;SF3A2;PRPF3;SNRPB;SNRPN;SNRPE;SNRPD3;SNRPD2;SNRPD1;SNRNP200;EFTUD2;DDX23;CD2BP2;SNRNP40;LSM3;SF3A1;SNRPA1;PRPF6;PRPF4;CWC15;PRPF8;SYF2;SNW1;SF3B1;PRPF31;LSM2;SART1;SF3B3;SF3B2;SF3B4;SF3B6;SNRPC;SNRNP27;PPIE;CRNKL1;HTATSF1;AQR;RBM22;CDC40;CDC5L	6.17932169099e-89	0.002971189676314146	522
EIF4E1B;EIF4E	0.000399879579121	0.013136026921782357	14
CYP2C19;CYP2C9;CYP2C18	3.8379878376e-07	0.00640589593515099	51
BTK;LPXN	0.0499622784796	0.0499622784796	2
KRTAP6-3;KRTAP6-1	0.023944714488	0.023944714488	1
SRRM4;ZNF699	0.0104017420178	0.01051480443105	2
SPG21;IKZF3	1	1	0
AGTRAP;SLC7A14	0.0260918872354	0.0260918872354	1
SAE1;UBA2	1.57272344749e-06	0.008173166757017743	13
SPATA7;DCDC2	0.00447779197975	0.034799734497383335	3
SLITRK6;PCDHGA9;PCDHGC4	1	1	0
P3H2;P4HA1	0.000172436709779	0.023598652788466554	9
ELSPBP1;VWDE	1	1	0
OLFML2A;ART5	1	1	0
AGMAT;CYP24A1	0.0249811392398	0.039540580258050004	4
GPR12;GPR50	0.00338267981079	0.00338267981079	1
PDPN;GALNT12	1	1	0
TRIP13;MORN3	0.0499622784796	0.0499622784796	3
CDCA4;PRKD2	1	1	0
NGDN;DHX36	1	1	0
TMEM165;SLC30A6	1	1	0
PRPF40A;CWC15	0.0011815990571	0.02208490848858	5
BIRC6;POC1A	1	1	0
UBE2Q1;CDC34;UBE2R2	1.1583024426e-05	0.006167579733953375	8
CD320;LRP5	0.0499607057562	0.04996210373255555	9
TM9SF3;CNNM3;CLPTM1L;SEC61A2;TMEM161A;GGCX;MPDU1;PTDSS2;LPCAT4;ERMP1;GPAT4;TMEM186	0.00136920148818	0.013862045074135	4
ZNF770;ZNF668;ZNF574;ZNF107;ZNF48;ZNF512;ZFP62;RSBN1;RSBN1L;ZNF761;ZNF791;ZNF813;TRMT1L;ZNF273;ZNF708;ZNF765;ZNF100;LENG8;ZNF317;ZNF689;ZNF724;ZNF587B;ZNF629;ZNF324;ZNF184;ZNF483;ZNF254;ZNF624;ZNF845;ZNF320;ZNF92;ZNF768;ZNF777;ZNF101;ZNF121;ZKSCAN8;ZNF445;ZSCAN21;ZBTB24;PATZ1;ZNF431;CEBPZ;ZFP30;ZNF467;GZF1;ZNF211;HNRNPLL;ZNF22;ZNF16;RBAK;ZC3H10	1.95120418783e-37	0.0036085662760838885	94
ZCCHC13;SIAH1	0.011043945483	0.011043945483	1
NPPB;SERTAD3	1	1	0
GATA2;FHL3	0.0249811392398	0.04371620730795	4
FOXD3;FOXD2	1	1	0
FGF1;EXOSC5;EXOSC4;EXOSC6;EXOSC3;EXOSC7;EXOSC9;EXOSC8;C1D	3.7454112019e-21	0.0030973929654653115	135
PTPN9;PTPN2	0.000240626687465	0.0065118614343325	2
KRTAP10-7;KRTAP4-2	0.023944714488	0.023944714488	1
EIF5;BLK	1	1	0
NIPA1;AIG1;CMTM4;TMEM268	1	1	0
PABIR1;REPIN1	1	1	0
XKR6;SLC27A3	1	1	0
ZNF420;ZNF512	1	1	0
KCMF1;SPATA20	1	1	0
RAP1A;PAK2	0.000293144804243	0.01672271296851447	17
GNPTG;MGAT5	0.0249811392398	0.0249811392398	1
POLE2;POLE	4.40362565296e-05	0.004341755231751264	42
ZMPSTE24;DOLK	0.00519942371739	0.021708044201472498	8
THAP11;MGA	0.0499607057562	0.0499607057562	2
CSNK1A1;CEP78;POC1B;MARK4	0.000171165698878	0.0268853657666756	5
WDHD1;DSCC1;DDX11;CHTF18	1.87040600785e-13	0.010781377078180625	17
RNF170;FDFT1;ALG10;ALG8;POMT2;CDS1;HMGCR;CERS2	1.04925884228e-05	0.015685805644173892	11
ZNF865;HIC2	1	1	0
TMEM39A;ALG10;PIGW;ALG8;POMT2;LMF2;PGAP1;PIGM;CDS1;SOAT1;ERMP1;PIGQ;PIGO;ALG9;LPCAT3;ALG12;CERS6	7.02651422371e-14	0.009060531827457976	75
GGACT;ARPC4	1	1	0
C14orf119;DOHH	1	1	0
XKR3;AQP6	1	1	0
SLC18A2;GPR151	0.0328395979444	0.0328395979444	1
TMEM71;TMX2	1	1	0
DCX;ABRAXAS2	0.0499607057562	0.0499607057562	2
NDUFA12;NDUFV1	0.000188726813698	0.010773814058963606	38
MAGI1;MAGI3	0.00242797696605	0.00242797696605	1
ZNF142;ZKSCAN2	1	1	0
CYREN;VIRMA	1	1	0
SKP1;CRY2	9.43634068492e-06	0.012958446522586653	6
FAM234A;COMTD1	1	1	0
FOXO3;FOXK1	0.0499607057562	0.0499607057562	5
ZC3HAV1;OTUD4;GNPDA2	1	1	0
STK38;UCKL1;MAP2K7	1	1	0
MGME1;HDHD5;ATPAF1;ABHD11;RSAD1;MTO1;AARS2;MRPL16;COQ9	0.000746315348491	0.021122282608717277	51
ZNF668;ZNF48;ZNF574;ZNF107;ZNF512;ZNF324B;ZFP91;ZNF646;ZNF791;ZNF189;ZNF780A;ZNF358;ZNF275;ZNF708;ZNF766;ZNF142;ZNF813;ZNF121;ZNF460;ZNF7;ZNF317;ZNF689;ZNF430;ZNF324;ZNF320;ZNF724;ZNF768;ZSCAN25;ZKSCAN8;ZNF592;ZNF483;ZNF263;ZNF444;ZBTB24;ZNF629;PATZ1;ZNF624;ZNF316;ZNF445;ZNF92;ZNF777;ZNF865;E4F1;ZNF687	3.65389174376e-35	0.0031480317181564895	76
FAM222B;NLK	1	1	0
TAGLN;ARL11	1	1	0
NKX3-2;POU6F2	1	1	0
NPEPPS;SHPK	1	1	0
CRABP2;ALDH1A3	0.000257612100698	0.000773622663819	2
PRR7;NDFIP1	1	1	0
NUDT15;AMPD2	0.00588355841705	0.00588355841705	1
DVL1;DVL2	9.43634068492e-06	0.007645351179906433	45
CCSER2;MAST2	1	1	0
RFWD3;CHD9	0.0499622784796	0.0499622784796	1
YME1L1;CYC1	1	1	0
HYOU1;HSPA5	0.00180437801884	0.0185314130358	6
PLD2;PLD1	3.30271923972e-05	0.0042741265968070504	24
TPST2;B3GNT2;FAM20B;B4GALT7;GALNT12;MANEA;MANEAL;ST3GAL4;GLT8D2	3.12390329998e-06	0.010221209495795998	12
S1PR3;GYPB	0.0249811392398	0.0249811392398	1
ABRA;CAPZB	0.0249811392398	0.037470922498	2
HEPN1;PGK2	1	1	0
PEA15;ILKAP	1	1	0
ARPC4;ARPC3;ARPC1B;ARPC2;ARPC5;ACTR3;ARPC5L;ACTR2	4.48333222147e-24	0.0031676693240912683	129
TMPRSS11E;SERPINA12	1	1	0
LRCH1;LRCH3	1	1	0
ADI1;APPL1	0.0499607057562	0.0499607057562	1
IL15;GAPDHS	0.0499607057562	0.0499607057562	1
PTS;RNASEL	0.011043945483	0.011043945483	1
ANO1;SLC26A2	0.0249811392398	0.04639354430248571	7
KCTD20;SIK3;JMJD4	1	1	0
L3MBTL1;ZNF195	1	1	0
PRKAB2;PRKAA1;PRKAB1;PRKAA2	1.32499561596e-10	0.0070832302233031575	87
ELMOD2;DHRS7	1	1	0
SNX14;ABCA5	0.000207599495068	0.01455870095340275	4
IRS2;GRB10;GAB2;RALGPS2;PPIP5K1	1.29292715086e-05	0.015409675225408691	23
CPA4;HAPLN3;BMP8A	1	1	0
MCM6;MCM4;MCM2;H3C3	7.92154352445e-10	0.008846332878974378	64
NDUFS4;NDUFB5;NDUFB9	1.39608449228e-06	0.009722768778114928	71
HNRNPH1;DDX17	8.64997896118e-05	0.0167720470851106	3
LCE3B;SMCP;LCE2C	0.0410412219227	0.0410412219227	1
GAS2L2;LRP2BP	0.0499622784796	0.0499622784796	2
VSTM4;CYSRT1	1	1	0
NAALADL2;NAALAD2	1	1	0
PXDNL;TNFRSF6B	1	1	0
ATXN1L;ARID5A	1	1	0
ALOX12B;GSDMA	0.0328395979444	0.03596644020478571	7
SRGAP1;CABLES1	1	1	0
HCN3;CNNM1	1	1	0
ARFIP1;PICK1	0.047559157052	0.047559157052	1
REXO1;ANKRD28	1	1	0
MAPK8IP2;HSP90AA4P	0.0499622784798	0.0499622784798	1
ZNF827;ZNF217;ZNF516;CTBP2;RREB1;HDAC2;RCOR3	2.20161379133e-16	0.023972740831323863	17
GSTK1;IDH2	0.000147734048199	0.025992996347047142	7
N4BP2L2;SPEN	0.0499607057562	0.0499607057562	1
MMS22L;CSNK1E	1	1	0
HMOX2;CLN6	1	1	0
RIOX1;RPP14;POP5;RPP38;RPP30;RPP40;POP4	3.73718243547e-18	0.0013091357555029938	40
CREBL2;DDIT3	0.0499607057562	0.0499607057562	1
KRT85;KRT33B	2.68812626816e-05	0.016813406520748773	8
MPLKIP;DBR1	1	1	0
FCRLA;SNUPN	1	1	0
PITPNB;PITPNA	0.00396326308767	0.0194231345764425	4
NFATC3;NFATC1	4.40362565296e-05	0.003970197645742778	35
THRSP;URGCP	1	1	0
DAB1;LNX1	1	1	0
ACAT1;PDSS2	3.15694404569e-05	0.029030048467179555	7
TMCO2;COQ8A	1	1	0
SERPINB9;SERPINB1	1	1	0
BMPR1B;SLC6A8	0.0499622784796	0.0499622784796	1
KLK4;SERPINA1	0.0499607057562	0.04996122999733333	3
EEF1AKMT2;SMG7	1	1	0
STK3;RAVER1	0.0499607057562	0.0499607057562	1
BICC1;ANKS3;ANKS6	0.00275734918856	0.011337699881353332	3
ITSN2;PLCD1	0.011043945483	0.011043945483	1
RBPMS2;PEAK1	1	1	0
BCS1L;UQCRFS1;UQCRQ	3.15194047605e-08	0.01457969781064422	31
SDK1;SDK2	1.57272344749e-06	0.0119476654858755	5
TMX1;UPK3BL1;FAM171A2	1	1	0
ATP2C1;ATP13A3	1	1	0
SAFB2;VRK3	1	1	0
ALDH18A1;MRPL15;MRPL16;MRPL24;MRPL41;MRPL48;MRPL47;MRPL3;MRPL55;MRPL13;MRPL27;MRPL18;MRPL35;MRPS18A;MRPL9;MRPL45;MRPL20;MRPL28;MRPS30;MRPL46;MRPL2;MRPL42;MRPL58;MRPL57;MRPL40	2.96315930161e-52	0.0029231844009532716	219
SLC12A8;CLPTM1L;TMEM209;TMCO3;SEC61A2;GPR180;MPDU1;RFT1;GGCX;FADS3;TMEM263;ICMT;PTDSS2;MBOAT7;LPCAT3;ERMP1;TMEM186;GPAT4;ATP13A3	0.000144474799204	0.013731387474417999	8
ZBP1;SIAH1	0.011043945483	0.011043945483	1
SIT1;UPK1B	0.038311658058	0.038311658058	1
HOXC5;POU6F2	1	1	0
PLCL2;KCTD20	0.00618785989035	0.02571744186009	5
UPF2;UPF3B	4.71817034246e-06	0.007083367540999288	11
NMRAL1;XIAP	0.0499607057562	0.0499607057562	1
KLF3;EHMT2	0.0499607057562	0.0499607057562	1
SLC22A5;SLC43A2	0.0249811392398	0.038435788333024995	4
SUPT20H;SGF29	0.00026893570952	0.007257725529285	4
HDHD2;MAN2B2	0.0368845862502	0.0368845862502	1
TRIM42;PCSK5	1	1	0
DNAJC3;DNAJB11	0.000112987763464	0.0022701122040648	5
PIK3R3;SOCS6	0.000311321148748	0.0097126963952095	4
NINL;HAUS3	0.00358266401337	0.013270116208741668	12
TRMT44;RBPMS2	1	1	0
TJP2;AFDN	8.79566281736e-05	0.015016640372948399	4
SOX30;NUDT3	1	1	0
TCEA3;TCEA2	1	1	0
ZNF154;DNASE1L2	1	1	0
KRTAP12-1;KRTAP4-5;KRTAP4-4;KRTAP9-2;KRTAP9-3	2.43307074618e-08	0.004108985572208461	16
TXNRD1;TXNRD2	1.43497456622e-05	0.0070571025145104715	11
ZNF572;ZBTB8A	1	1	0
CAB39L;CAB39	0.000638525719679	0.0033879256170084	5
GCHFR;IRF2BP2	1	1	0
HCN2;HCN4	9.43634068492e-06	0.010831105153584642	15
CNN2;ACTB	0.00328637947085	0.021291650690449998	3
HPN;NECTIN2	1	1	0
H1-10;IMP3	1	1	0
MECP2;RBAK	0.0441674382201	0.048030665059766664	3
GON4L;EHMT1	1	1	0
ABCC2;LPAR2	0.0249811392398	0.04213980774005	4
ACTA1;CFL1;TWF2;ACTBL2	0.0208234491519	0.03104479465505	2
FBXW7;REL;NFKB2;RELA	7.85570523298e-12	0.014517523336151094	90
NCOA4;ZNF865	1	1	0
RAI1;DCAF1	0.0499622784796	0.0499622784796	4
BTAF1;UPRT	1	1	0
SLC27A4;FADS3;GGCX;PIGO;RFT1;MPDU1;SEC61A2;CLPTM1L;TMEM161A;TM9SF3;PTDSS2;MBOAT7;LPCAT3;GPAT4;ERMP1;ICMT;CDS2;LPGAT1;TMEM209;SOAT1;LPCAT4	2.34764618616e-11	0.004555116834692011	27
OSR2;SCGN	1	1	0
PMCH;CDKN2D	1	1	0
HOPX;TCF12	0.0249811392398	0.0249811392398	1
SEC22A;TMEM174	1	1	0
ANXA13;ANXA2	1	1	0
SIGLEC9;NCAM1	1	1	0
ABTB2;ZNF609	1	1	0
ZBTB43;ZNF507	1	1	0
ENOSF1;HCCS	1	1	0
HTRA2;XIAP	4.71817034246e-06	0.01808970169061392	7
CEP250;IFT140	0.0285370669546	0.0285370669546	1
GDPD3;ALG11	0.0249811392398	0.0249811392398	1
DPH1;DPP8	1	1	0
RBM4;SRSF5;RBM4B;SETD6	0.0273596653834	0.0273596653834	1
SACS;MAPK8;MAPK9	0.000107213255293	0.008049195264515523	141
MTR;USP34	0.0325472731256	0.04514922159291666	6
PLD2;SLC27A4	0.0249811392398	0.0249811392398	1
MGST3;SOAT1;LPCAT4;GPAT4;CDS1;ATL2;GPAT3;FDFT1;ICMT;UBAC2;CDS2;LPGAT1;RFT1;GGCX;PTDSS2;LPCAT3;PIGO;ERMP1;MBOAT7;MPDU1;SCD5;FADS3;ATL3;MSMO1;SLC27A4;CCDC47	2.61852593698e-23	0.0031278321395476327	39
TRIM59;UBE2J2	1	1	0
EEF1D;STK40	1	1	0
BEND3;ATF3	0.0499607057562	0.0499607057562	1
CORO7;AZIN2	0.0499607057562	0.0499607057562	1
CD55;PCOLCE2	1	1	0
AIP;MAPK9	1	1	0
DNAJB14;DNAJB12	1	1	0
STIM2;CYP51A1	0.0269027653353	0.027475447963700002	2
TRAPPC14;PKP4	1	1	0
ARHGAP19;BRAF	0.033127664593	0.04653963162734	5
CCDC137;FBL	1	1	0
CCDC22;NEDD4L	0.0213450026293	0.0213450026293	1
MKLN1;GID8	9.43634068492e-06	0.019248595383718307	3
SAMM50;MTX3	0.0309134520838	0.0309134520838	2
EPHA4;PTPRS	0.0083228524841	0.025235556228740002	5
IQCB1;HAUS3	0.00687437418896	0.02845738229992	3
RETREG2;TMEM186;TMEM68;TMEM223;DPY19L4;TMEM39B;TM9SF3;TMEM161B;TMEM164;REEP5;ATP13A3;PCNX3;LMBRD2;TLCD4;SLC35F2;ERMP1;RETREG3;LPCAT3;MBOAT7;CERS2;RFT1;CERS6;ALG11;SC5D;TMEM161A;LPCAT4;GPAT4;SLC35F5;SLC5A3;SLC35F1	0.00099500523338	0.018535393806793334	3
NOXA1;MYLIP	1	1	0
EPHA10;EPHA3	0.00059448946315	0.02074422227235	5
REG3G;HMGB1P1	1	1	0
TRIM23;ZNF581	0.0499607057562	0.0499607057562	1
CNDP2;CHML	0.0412213527178	0.0412213527178	1
ZNF331;FAM172A	1	1	0
GON7;TP53RK;LAGE3;TPRKB;OSGEP	3.56155643079e-14	0.007210883388710907	89
ANKRD50;PACSIN2	1	1	0
IBA57;IDH3B	0.03471599802	0.041302713498	2
GDF5;SERPINB2	0.0499622784796	0.049962278479600046	37
GOLGA4;GCC1	0.00170011404673	0.015419767040865	2
CD79B;ACVR2B	0.0499622784796	0.0499622784796	1
FKBP2;ERO1B	1	1	0
COL9A1;COL6A1	0.000320614317368	0.017015430937689653	26
ICA1;ARFIP1	1	1	0
CENPE;KIF20A	0.00242199410913	0.013740360519548335	6
NPTXR;GGT7	0.0217015986899	0.0217015986899	1
MLC1;VAMP3	1	1	0
ANAPC1;ANAPC2;ANAPC10;CDC26;ANAPC4	2.92160692609e-13	0.002157339491186093	87
ATF6;DSE	0.0433895309553	0.0433895309553	1
DSTYK;SIK3	0.0192804133426	0.030853946610566663	6
ASPM;KATNA1	1	1	0
NEDD1;WRAP73	1	1	0
PAQR4;ST7L;TMEM223;ABHD16A;CAMLG;TMEM39B;LPCAT4;PIGQ;ALG12;SLC35F5;PIGO;PCNX3	0.00694476765426	0.00694476765426	1
CALML6;PCP4	1	1	0
CYP2C8;CYP2C9;CYP2C18	3.8379878376e-07	0.005972224871523372	57
PLSCR1;PLSCR4	0.0059448946315	0.012946659419733332	3
AK2;CHCHD4	0.00604215262138	0.01821028209419	2
ZNF124;ZNF417	0.0114027178959	0.0306927401675	3
HMG20B;RCOR3	0.000143117833721	0.000143117833721	1
ZNF430;ZNF217	1	1	0
ARIH2;RPS6KA5	1	1	0
PRICKLE1;CSNK1G2	1	1	0
KCTD3;KCTD7	0.0499622784796	0.0499622784796	1
MFN2;MFN1	0.000275515116715	0.007371758934074	10
ARMC9;DYNC2LI1	0.00165240258383	0.015776407742833	10
SEPTIN9;SEPTIN2;SEPTIN1;SEPTIN7;SEPTIN6;SEPTIN4;SEPTIN11;SEPTIN8;SEPTIN3;SEPTIN14;SEPTIN5	9.61313277552e-33	0.008702654700488458	46
MEX3D;CDK7	0.0499607057562	0.0499607057562	1
AP3M1;AP3B1	3.30271923972e-05	0.027697738591529027	7
ULBP3;GAS1	1	1	0
PATZ1;ZBTB7B	1	1	0
KDM8;CENPK;CENPH;CENPI	9.79920670762e-08	0.007568224196247795	32
GCDH;ACAD10;EARS2;RARS2	0.00137840228853	0.015176453231433332	6
NARS1;BLVRA;ALDH1A3	1	1	0
BANP;ELF2	1	1	0
SFXN2;SFXN3;SFXN4;SFXN1;OXA1L	9.10535051649e-09	0.005019017543046788	22
GIMAP6;DDIT3	0.0499607057562	0.0499607057562	1
GMNC;CCNE1	0.0499607057562	0.0499607057562	1
ZNF648;ZNF343	1	1	0
PITX1;TFAP2D	0.0499622784796	0.0499622784796	1
TMA16;PPID	1	1	0
THEG;MID1IP1	1	1	0
TDRKH;FHIT	1	1	0
SLC41A1;GPR152	1	1	0
BNIP3;BNIP3L	0.000195034262472	0.0021384813368956665	3
PELI3;RUVBL1	1	1	0
CHD7;SNAPC1;SNAPC3	3.1450508178e-05	0.009581668486249778	9
CNTROB;OFD1	1	1	0
EPX;ZG16B	0.0412213527178	0.0412213527178	1
RCHY1;UBE2O	0.00125457776361	0.00125457776361	1
USP15;MAPK9;PRMT3	0.000902167433638	0.000902167433638	1
ECEL1;HS6ST1	0.0273671931993	0.0386302194407	2
YWHAH;BRAF	0.00148663365061	0.03693229074355857	7
TAMM41;COQ5	0.0238710069055	0.03691664269255	2
TRIM26;RANBP10	1	1	0
TCAF2;SLC7A2	1	1	0
SH3BP4;ZNF865	1	1	0
NOP16;MAK16	1	1	0
CMTM5;ABHD16A;TMEM68;TMEM245;DNAJC25;TMEM161B;TMEM39B;REEP5;TMEM186;ATP13A3;GGCX;SLC35F2;TLCD4;LMBRD2;LPCAT3;PIGO;GPAT4;SC5D	1	1	0
YKT6;VAMP4;SEC22B;STX16;VAMP3;VAMP7;VAMP8;STX8;STX6;STX10;STX4;VAMP2;SNAP23;STX12;STX1A;STX7;VAMP5;STX5	1.33013453009e-41	0.004923884359458019	162
KRT8;KRT19	0.0103092021983	0.01639962161416667	3
ZNF239;WTAP	0.0290193527309	0.0290193527309	1
NOL4L;CTBP1	1	1	0
TESMIN;E2F4	0.0499607057562	0.0499607057562	2
FLNB;FLNA	3.14544689497e-06	0.020492978799244357	150
APOBEC1;HNRNPK	1	1	0
EIF5A2;EIF5A	9.43634068492e-06	0.012774570364585819	6
SKI;SMAD4	1.57272344749e-06	0.02141826313378543	51
ASAP2;ARAP1	0.00388686777504	0.00388686777504	1
ZNF764;ZBTB44	1	1	0
CYB561;ANKRD46	1	1	0
DUSP19;NARS1	1	1	0
FBXO21;ASB7	0.0389296234956	0.0389296234956	1
BAGE2;ARSK	0.0437169936698	0.04663145991445	2
RASGEF1A;MYO9A	1	1	0
TBC1D20;GPAT4	1	1	0
MBLAC2;PGAM4	1	1	0
ZNF609;INTS6	0.0223207086778	0.0223207086778	1
TMEM120B;NEMP1	0.0309134520838	0.0309134520838	1
CCNYL1;CSNK1G1;CSNK1G3;CSNK1G2	2.34384302693e-06	3.24847724049e-06	2
ST7;ST7L;TMEM131;TMEM94;RHBDD3;SLC47A1;FAM189B	1	1	0
PDPR;MTHFD1L;SARDH;PITRM1;SARS2;PARS2;GFM1;NDUFS8;TMLHE;LARS2;ACSF2;BCKDHA;ACAD10;ACSF3;TARS2;IARS2;PCCB;BCKDK;PCCA;MCCC2;DARS2;NSUN4;GFM2;NDUFS7;D2HGDH;PUS1;MARS2;NARS2;NDUFA10;NDUFS3;FECH;NDUFS1;NDUFS2;NDUFA9;HDHD5;NDUFAF1;MTO1	1.47308135936e-37	0.005313892710041077	437
MMD2;ASGR2	1	1	0
SPDYA;CDKN1B	0.0220865003473	0.0220865003473	1
NUDT22;IKZF5	0.0499622784796	0.0499622784796	2
LHFPL5;SLC16A2	1	1	0
TMEM190;LDLRAD1	1	1	0
OR13J1;SLC41A3	1	1	0
ARF6;AP1M1	1	1	0
CDH13;NCAM1	1	1	0
BIRC3;XIAP	5.9448946315e-05	0.009022948773183142	28
CRTC1;EXO1	0.0498932456821	0.0498932456821	1
IL32;CSNK1G2	1	1	0
ANGEL1;ZNF423	1	1	0
ALG10;RNF170	0.0499622784796	0.0499622784796	1
NAPA;NAPB	0.0011889789263	0.011158546344853333	15
GLRA3;GABRB3	0.00329224164765	0.0237380342226375	4
EIPR1;FAM91A1	1	1	0
ADCY6;ADCY3	1.25155676453e-05	0.005048242008214526	93
TRMT1L;ZNF852	1	1	0
